customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn
CUST01324,Female,0,Yes,Yes,47,Yes,No phone service,DSL,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),115.83,No
CUST01325,Male,1,Yes,Yes,14,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No,Two year,No,Mailed check,44.75,No
CUST01326,Male,1,No,Yes,43,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),83.98,No
CUST01327,Male,1,Yes,Yes,66,No,No phone service,DSL,No,No internet service,No,No,No internet service,No,Two year,No,Mailed check,103.74,No
CUST01328,Male,0,No,Yes,39,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,69.73,No
CUST01329,Female,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,97.8,No
CUST01330,Male,0,Yes,No,62,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),120,No
CUST01331,Female,1,No,Yes,50,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,No,Two year,No,Electronic check,67.23,Yes
CUST01332,Female,1,No,No,57,Yes,No,No,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.36,Yes
CUST01333,Male,1,No,Yes,14,No,No,No,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,76.63,No
CUST01334,Female,1,No,Yes,64,Yes,No phone service,No,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,84.71,No
CUST01335,Female,0,Yes,Yes,54,Yes,Yes,No,No,No,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,109.99,No
CUST01336,Female,0,No,No,9,No,No phone service,No,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,107.74,No
CUST01337,Male,0,No,Yes,41,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),79.88,Yes
CUST01338,Female,0,No,Yes,10,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),18,Yes
CUST01339,Female,1,Yes,Yes,15,No,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.51,No
CUST01340,Female,1,No,Yes,72,No,No,No,No,Yes,No,No internet service,No,No,One year,Yes,Mailed check,99.09,No
CUST01341,Male,1,Yes,No,18,No,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),51.11,No
CUST01342,Female,0,No,No,30,No,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,Two year,No,Bank transfer (automatic),101.29,Yes
CUST01343,Male,0,No,No,72,No,No phone service,Fiber optic,No internet service,No internet service,No,No,No,Yes,Two year,No,Credit card (automatic),94.74,No
CUST01344,Male,1,No,No,52,Yes,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,One year,No,Bank transfer (automatic),64.45,Yes
CUST01345,Male,1,Yes,No,7,No,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,One year,No,Electronic check,45.25,Yes
CUST01346,Male,0,Yes,Yes,23,No,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),64.92,Yes
CUST01347,Male,1,Yes,Yes,7,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.08,Yes
CUST01348,Male,0,Yes,Yes,47,No,Yes,No,No internet service,Yes,No,No,Yes,No,One year,No,Mailed check,28.51,No
CUST01349,Female,0,Yes,No,29,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),97.86,No
CUST01350,Male,0,Yes,Yes,57,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No,One year,Yes,Bank transfer (automatic),91.05,Yes
CUST01351,Female,1,No,No,54,No,No phone service,No,No internet service,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),75.61,No
CUST01352,Female,1,Yes,Yes,72,No,Yes,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,75.72,No
CUST01353,Male,0,No,No,61,Yes,No,No,Yes,No,No,No internet service,No,No internet service,One year,No,Electronic check,112.66,Yes
CUST01354,Female,1,Yes,Yes,47,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,48.03,No
CUST01355,Female,0,Yes,Yes,3,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),59.31,No
CUST01356,Female,0,Yes,Yes,36,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,71.87,No
CUST01357,Female,0,No,Yes,7,Yes,No,DSL,No,Yes,No internet service,Yes,No,No,One year,No,Electronic check,52.6,No
CUST01358,Male,0,Yes,No,0,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),66.17,Yes
CUST01359,Female,1,Yes,Yes,69,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,No,Mailed check,22.73,No
CUST01360,Male,0,No,Yes,46,No,No,DSL,Yes,No,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.58,Yes
CUST01361,Female,0,No,Yes,4,Yes,No,DSL,No,No,No internet service,No internet service,No,No internet service,Two year,Yes,Mailed check,66.39,No
CUST01362,Female,1,No,No,49,Yes,No,No,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),47.54,Yes
CUST01363,Male,0,No,Yes,23,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,108.83,Yes
CUST01364,Female,0,Yes,Yes,46,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),83.11,No
CUST01365,Female,1,No,Yes,17,Yes,Yes,No,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,66.72,No
CUST01366,Female,1,Yes,Yes,27,Yes,Yes,No,Yes,Yes,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,52.07,No
CUST01367,Male,1,Yes,Yes,4,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),23.81,Yes
CUST01368,Female,0,No,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),49.53,No
CUST01369,Male,1,Yes,No,0,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,No,One year,No,Electronic check,71.99,Yes
CUST01370,Female,1,No,No,45,No,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Mailed check,67.85,No
CUST01371,Male,0,Yes,Yes,68,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),47.5,No
CUST01372,Male,0,No,No,30,Yes,Yes,No,No,Yes,No internet service,No,No internet service,Yes,One year,Yes,Credit card (automatic),120,No
CUST01373,Female,0,No,Yes,69,No,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,102.88,No
CUST01374,Female,0,No,Yes,55,No,No,No,No internet service,No internet service,No,No,Yes,No,One year,No,Credit card (automatic),56.86,No
CUST01375,Male,0,No,Yes,27,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,87.54,No
CUST01376,Male,1,No,Yes,15,No,No phone service,No,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),108.89,No
CUST01377,Female,1,No,No,53,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,80.43,No
CUST01378,Male,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,65.02,No
CUST01379,Female,0,Yes,No,11,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),18,No
CUST01380,Female,0,Yes,Yes,19,Yes,Yes,No,No,No,Yes,Yes,No,No internet service,One year,No,Credit card (automatic),67.98,No
CUST01381,Female,0,No,No,33,Yes,No phone service,No,No,No internet service,No,No,Yes,Yes,Two year,Yes,Mailed check,47.28,No
CUST01382,Female,1,Yes,No,52,Yes,No,No,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,52.18,Yes
CUST01383,Male,1,No,Yes,63,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,60.39,No
CUST01384,Female,0,Yes,No,22,No,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,63.38,No
CUST01385,Male,1,Yes,Yes,26,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),58.7,No
CUST01386,Female,0,No,No,16,No,No,No,Yes,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),29.97,No
CUST01387,Male,1,Yes,No,47,Yes,Yes,DSL,No,No internet service,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),18,No
CUST01388,Female,1,Yes,No,20,Yes,Yes,No,Yes,No internet service,No,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),94.71,No
CUST01389,Male,1,Yes,Yes,49,Yes,No phone service,No,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),120,Yes
CUST01390,Male,0,No,No,39,No,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,73.13,No
CUST01391,Female,1,Yes,No,2,No,No phone service,No,No,No internet service,No,No,No internet service,No,Month-to-month,No,Electronic check,37.14,No
CUST01392,Female,1,No,No,16,No,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),99.7,No
CUST01393,Female,0,Yes,No,60,No,No,No,No,No internet service,Yes,Yes,No,No internet service,Two year,No,Bank transfer (automatic),120,No
CUST01394,Female,1,Yes,Yes,49,No,No phone service,No,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),106.41,No
CUST01395,Male,0,Yes,Yes,5,No,No phone service,Fiber optic,No,No,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),110.37,Yes
CUST01396,Female,0,Yes,No,27,Yes,No,No,No internet service,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),34.97,Yes
CUST01397,Male,0,No,No,71,Yes,No phone service,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,53.08,No
CUST01398,Male,0,Yes,No,54,No,Yes,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),106.21,Yes
CUST01399,Female,0,No,Yes,57,No,Yes,No,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),33.77,No
CUST01400,Male,1,No,No,44,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),53.39,No
CUST01401,Male,0,Yes,No,71,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),75.67,No
CUST01402,Male,0,Yes,Yes,18,No,Yes,No,Yes,No internet service,No,No,No internet service,Yes,Two year,No,Credit card (automatic),86.14,No
CUST01403,Male,0,No,Yes,28,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,61.75,No
CUST01404,Female,0,No,Yes,22,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,70.31,No
CUST01405,Female,1,Yes,No,31,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.96,Yes
CUST01406,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,One year,Yes,Electronic check,63.19,Yes
CUST01407,Female,1,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),54.93,No
CUST01408,Male,0,Yes,No,64,Yes,No phone service,No,No,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Electronic check,66.34,No
CUST01409,Male,1,Yes,Yes,28,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.76,Yes
CUST01410,Female,0,No,No,58,Yes,No,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,96.79,No
CUST01411,Female,0,Yes,No,44,No,Yes,No,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),79.17,No
CUST01412,Female,1,Yes,Yes,66,No,No phone service,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),67.8,No
CUST01413,Male,0,No,No,50,Yes,No,No,No internet service,No,No,No internet service,No,No,One year,No,Electronic check,62.84,Yes
CUST01414,Female,1,Yes,Yes,10,Yes,Yes,No,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),101.29,Yes
CUST01415,Female,0,Yes,Yes,5,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),58.97,Yes
CUST01416,Female,1,No,Yes,66,No,Yes,No,No,No internet service,Yes,No,No,Yes,One year,No,Bank transfer (automatic),91.75,No
CUST01417,Male,0,Yes,No,61,No,No phone service,No,Yes,Yes,No internet service,No internet service,No,No internet service,One year,No,Credit card (automatic),105.55,Yes
CUST01418,Male,0,No,Yes,4,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,84.77,Yes
CUST01419,Male,1,Yes,No,8,No,Yes,No,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),21.62,No
CUST01420,Male,0,Yes,No,27,Yes,No,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),57.29,No
CUST01421,Male,0,Yes,No,37,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,44.37,Yes
CUST01422,Male,0,No,Yes,42,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),34.13,No
CUST01423,Male,0,No,No,20,Yes,No phone service,No,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),102.74,Yes
CUST01424,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),81.36,No
CUST01425,Female,0,No,Yes,45,No,No,Fiber optic,No,Yes,No,No,No internet service,No,Two year,No,Credit card (automatic),18,No
CUST01426,Female,1,Yes,Yes,69,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,69.66,No
CUST01427,Male,1,No,No,37,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),50.1,No
CUST01428,Male,1,No,No,48,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,Yes,Two year,No,Electronic check,97.8,No
CUST01429,Female,0,No,Yes,38,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),50.18,No
CUST01430,Male,1,Yes,No,70,No,No,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,79.51,Yes
CUST01431,Male,0,Yes,No,29,Yes,No,No,No internet service,No internet service,Yes,Yes,No,No,One year,No,Mailed check,79.17,No
CUST01432,Male,0,No,No,20,Yes,No phone service,No,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),45.37,No
CUST01433,Female,0,No,No,0,No,No,No,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),39.78,Yes
CUST01434,Female,0,Yes,Yes,31,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),120,No
CUST01435,Female,1,No,No,7,Yes,No,No,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),81.76,No
CUST01436,Female,0,No,Yes,68,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),71.51,Yes
CUST01437,Female,1,No,No,29,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Credit card (automatic),106.3,No
CUST01438,Male,0,No,Yes,7,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,120,No
CUST01439,Female,1,Yes,No,18,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),115.03,No
CUST01440,Male,1,Yes,Yes,58,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Two year,Yes,Bank transfer (automatic),28.76,No
CUST01441,Male,1,Yes,No,54,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),70.98,No
CUST01442,Female,1,No,Yes,29,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,61.69,No
CUST01443,Female,1,No,No,35,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,120,No
CUST01444,Male,1,Yes,No,54,No,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,91.37,No
CUST01445,Male,0,Yes,Yes,43,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,31.15,Yes
CUST01446,Male,1,Yes,Yes,26,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,One year,No,Mailed check,18,No
CUST01447,Female,0,No,Yes,53,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),118.65,Yes
CUST01448,Female,1,Yes,Yes,47,No,No,DSL,Yes,No,No internet service,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),69.63,No
CUST01449,Female,0,No,Yes,29,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),68.87,No
CUST01450,Female,1,No,No,38,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),59.69,No
CUST01451,Female,1,Yes,Yes,12,No,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,45.07,No
